CL,C1,23.7441708,20.77910338,18.72270313,skull,32.56928037,-97.44850821,-58.27390652,,,,
CL,C1,23.62491176,16.5093037,18.90633663,skull,30.24628243,-100.8056537,-58.63522039,,,,
CL,C1,20.21592255,17.76863488,19.29299301,skull,26.02121618,-102.4487468,-59.71916202,,,,
CL,C1,16.27279435,17.43134442,17.98504775,skull,21.99023854,-101.600111,-60.9837606,,,,
CL,C1,13.34741063,19.75461557,15.68104412,skull,19.78551334,-99.29776703,-59.53850509,,,,
CL,C1,12.43831315,22.38818671,11.52695736,skull,18.3607817,-96.40041908,-61.28485549,,,,
CL,C1,11.25027081,25.82113901,10.71808895,skull,16.47205699,-93.08834236,-60.9837606,,,,
CL,C1,9.593176615,29.39572701,11.29904994,skull,13.92707021,-89.86927995,-60.32135182,,,,
CL,C1,9.787629484,32.64347567,14.31856152,skull,11.79573475,-86.3721335,-60.0804759,,,,
CL,C1,11.80260185,35.50230547,17.50173857,skull,13.07793258,-83.44170314,-58.93631529,,,,
transverse ligament,C1,-8.933613508,28.55598748,7.514750208,C1,9.852716618,28.15214412,6.797423347,C2,0.508189861,-3.531231341,26.83794039
apical ligament,C2,0,1.199085124,34.12498221,skull,0,-86.78897188,-46.73595003,,,,
alar ligament,C2,4.118112779,-1.416527999,29.77462676,skull,12.49912397,-87.70856701,-60.06241021,,,,
